source_id,timestamp_local,wind_observed,power,temperature_observed
T1,2025-12-22 23:50:00,3.1133198695012148,1.940488287943324e-06,0.6378212048177543
T1,2025-12-23 00:00:00,4.847706962793302,0.007925555710049475,2.2772239387255957
T1,2025-12-23 00:10:00,5.439404329115474,0.019040655271517246,1.3143477042789
T1,2025-12-23 00:20:00,5.162281628420932,0.012580830689750824,0.9587542193887625
T1,2025-12-23 00:30:00,3.367728677070951,6.22516210184777e-05,2.872598789872602
T1,2025-12-23 00:40:00,5.823191016191377,0.028867344349698405,1.337523841475361
T1,2025-12-23 00:50:00,5.401006774332707,0.018474315903880236,1.4867828822648672
T1,2025-12-23 01:00:00,5.431153580395913,0.018882762806247424,1.5719348416694467
T1,2025-12-23 01:10:00,5.509782746323628,0.020497342412999633,-0.3614372991079875
T1,2025-12-23 01:20:00,5.975985134082006,0.03260222857608946,0.8007684140290633
T1,2025-12-23 01:30:00,7.381868043603401,0.10771784226205824,1.4330393804159933
T1,2025-12-23 01:40:00,4.000438785140686,0.0013112659554580142,1.8780999833000673
T1,2025-12-23 01:50:00,4.839126336763335,0.008164139996196449,2.027170295751805
T1,2025-12-23 02:00:00,6.940018109471407,0.07928716503654924,1.118581684640823
T1,2025-12-23 02:10:00,3.285945545908384,2.912839183607373e-05,0.8860984113647998
T1,2025-12-23 02:20:00,5.342809251942105,0.01727760739524318,0.8911946660340186
T1,2025-12-23 02:30:00,4.18967539008668,0.002272736650495775,1.4287871347531542
T1,2025-12-23 02:40:00,5.061102720212248,0.01199268549679548,0.28260076255344024
T1,2025-12-23 02:50:00,5.726510553171768,0.025316196104661102,0.8757103534284751
T1,2025-12-23 03:00:00,2.914911347645167,0.0,1.6005150601144709
T1,2025-12-23 03:10:00,4.120050547280884,0.0019027746158829845,2.0023929435500554
T1,2025-12-23 03:20:00,3.7064656766710886,0.00046292258106534097,3.3100962510828977
T1,2025-12-23 03:30:00,5.200781817289926,0.014057377590043505,2.2978085579807472
T1,2025-12-23 03:40:00,4.739442407170834,0.006633702728278945,1.0513939248620376
T1,2025-12-23 03:50:00,7.474877914963176,0.12285029773792033,1.5092331421437468
T1,2025-12-23 04:00:00,5.02619414413887,0.010662179605410979,2.6614970276550505
T1,2025-12-23 04:10:00,7.902049851979958,0.14633214036010467,2.21582555774651
T1,2025-12-23 04:20:00,5.45595531669439,0.020114386530066773,0.3411245884089982
T1,2025-12-23 04:30:00,6.36898284404447,0.04794601870254084,0.8863543382368674
T1,2025-12-23 04:40:00,6.192757881790072,0.04192133921276412,0.4907940681317904
T1,2025-12-23 04:50:00,6.262057483141765,0.04641469755423573,-0.6771758638519336
T1,2025-12-23 05:00:00,5.000338777244839,0.01090557784804726,0.05205032961997802
T1,2025-12-23 05:10:00,6.860556535608774,0.0722129410023605,-0.0282633024951382
T1,2025-12-23 05:20:00,7.0265494141103675,0.08411529008596554,0.1760490652071508
T1,2025-12-23 05:30:00,6.959087136234386,0.07990576709417133,-0.48487063734889424
T1,2025-12-23 05:40:00,7.527804652362935,0.11481725477241982,1.368756794314842
T1,2025-12-23 05:50:00,5.90785687576287,0.030687718212519824,1.8222343681071433
